start station,start location,start latitude,start longitude,end station,end location,end latitude,end longitude,number of trips
213833.0,"(53.573588, 10.049568)",53.573588,10.049568,208295.0,"(53.576238, 10.058237)",53.576238,10.058237,10130
140790.0,"(53.546011, 10.024042)",53.546011,10.024042,131652.0,"(53.5533, 10.0246)",53.5533,10.0246,10120
140799.0,"(53.5696, 10.0271)",53.5696,10.0271,138376.0,"(53.584, 10.0211)",53.584,10.0211,10112
131639.0,"(53.555693, 10.041298)",53.555693,10.041298,131639.0,"(53.555693, 10.041298)",53.555693,10.041298,10062
131873.0,"(53.554307, 10.007652)",53.554307,10.007652,138385.0,"(53.5599, 10.0149)",53.5599,10.0149,9907
140793.0,"(53.588918, 9.975715)",53.588918,9.975715,140795.0,"(53.588516, 9.991125)",53.588516,9.991125,9865
131873.0,"(53.554307, 10.007652)",53.554307,10.007652,131873.0,"(53.554307, 10.007652)",53.554307,10.007652,9579
193238.0,"(53.541838, 9.992856)",53.541838,9.992856,131543.0,"(53.5457, 9.9723)",53.5457,9.9723,9564
198077.0,"(53.567845, 9.982728)",53.567845,9.982728,139501.0,"(53.564227, 9.96925)",53.564227,9.96925,9527
211706.0,"(53.563037, 9.948345)",53.563037,9.948345,211706.0,"(53.563037, 9.948345)",53.563037,9.948345,9439
139508.0,"(53.5832, 9.98441)",53.5832,9.98441,140793.0,"(53.588918, 9.975715)",53.588918,9.975715,9426
139501.0,"(53.564227, 9.96925)",53.564227,9.96925,198077.0,"(53.567845, 9.982728)",53.567845,9.982728,9401
212607.0,"(53.586958, 10.042993)",53.586958,10.042993,138376.0,"(53.584, 10.0211)",53.584,10.0211,9388
200502.0,"(53.578035, 10.013995)",53.578035,10.013995,200502.0,"(53.578035, 10.013995)",53.578035,10.013995,9338
140795.0,"(53.588516, 9.991125)",53.588516,9.991125,140793.0,"(53.588918, 9.975715)",53.588918,9.975715,9337
211923.0,"(53.575652, 10.02957)",53.575652,10.02957,140799.0,"(53.5696, 10.0271)",53.5696,10.0271,9320
137994.0,"(53.5672, 10.0011)",53.5672,10.0011,137994.0,"(53.5672, 10.0011)",53.5672,10.0011,9278
131643.0,"(53.5695, 9.96309)",53.5695,9.96309,131643.0,"(53.5695, 9.96309)",53.5695,9.96309,9175
131642.0,"(53.573183, 9.962395)",53.573183,9.962395,131642.0,"(53.573183, 9.962395)",53.573183,9.962395,9136
201326.0,"(53.577796, 9.953073)",53.577796,9.953073,201326.0,"(53.577796, 9.953073)",53.577796,9.953073,9114
193238.0,"(53.541838, 9.992856)",53.541838,9.992856,214170.0,"(53.544279, 9.980896)",53.544279,9.980896,9084
131872.0,"(53.553676, 10.004553)",53.553676,10.004553,131872.0,"(53.553676, 10.004553)",53.553676,10.004553,8907
131902.0,"(53.549501, 9.954934)",53.549501,9.954934,131902.0,"(53.549501, 9.954934)",53.549501,9.954934,8891
138376.0,"(53.584, 10.0211)",53.584,10.0211,140799.0,"(53.5696, 10.0271)",53.5696,10.0271,8857
131905.0,"(53.551, 9.97033)",53.551,9.97033,131905.0,"(53.551, 9.97033)",53.551,9.97033,8775
131877.0,"(53.547805, 9.998774)",53.547805,9.998774,193238.0,"(53.541838, 9.992856)",53.541838,9.992856,8767
131883.0,"(53.5614, 9.99043)",53.5614,9.99043,131883.0,"(53.5614, 9.99043)",53.5614,9.99043,8661
131646.0,"(53.552121, 9.936005)",53.552121,9.936005,131646.0,"(53.552121, 9.936005)",53.552121,9.936005,8656
140790.0,"(53.546011, 10.024042)",53.546011,10.024042,140790.0,"(53.546011, 10.024042)",53.546011,10.024042,8637
131881.0,"(53.566972, 9.986076)",53.566972,9.986076,131881.0,"(53.566972, 9.986076)",53.566972,9.986076,8569
131652.0,"(53.5533, 10.0246)",53.5533,10.0246,140790.0,"(53.546011, 10.024042)",53.546011,10.024042,8306
139508.0,"(53.5832, 9.98441)",53.5832,9.98441,139508.0,"(53.5832, 9.98441)",53.5832,9.98441,8204
140804.0,"(53.578, 9.97721)",53.578,9.97721,140804.0,"(53.578, 9.97721)",53.578,9.97721,8099
131881.0,"(53.566972, 9.986076)",53.566972,9.986076,137995.0,"(53.572081, 9.988801)",53.572081,9.988801,7990
131883.0,"(53.5614, 9.99043)",53.5614,9.99043,137994.0,"(53.5672, 10.0011)",53.5672,10.0011,7908
193238.0,"(53.541838, 9.992856)",53.541838,9.992856,138387.0,"(53.5516, 10.0054)",53.5516,10.0054,7902
138378.0,"(53.5943, 9.99575)",53.5943,9.99575,138378.0,"(53.5943, 9.99575)",53.5943,9.99575,7869
193238.0,"(53.541838, 9.992856)",53.541838,9.992856,131877.0,"(53.547805, 9.998774)",53.547805,9.998774,7850
138376.0,"(53.584, 10.0211)",53.584,10.0211,212607.0,"(53.586958, 10.042993)",53.586958,10.042993,7836
137995.0,"(53.572081, 9.988801)",53.572081,9.988801,137995.0,"(53.572081, 9.988801)",53.572081,9.988801,7655
212079.0,"(53.552123, 10.030364)",53.552123,10.030364,140790.0,"(53.546011, 10.024042)",53.546011,10.024042,7629
131888.0,"(53.558518, 9.975346)",53.558518,9.975346,131888.0,"(53.558518, 9.975346)",53.558518,9.975346,7586
214170.0,"(53.544279, 9.980896)",53.544279,9.980896,214170.0,"(53.544279, 9.980896)",53.544279,9.980896,7578
171372.0,"(53.522794, 10.01481)",53.522794,10.01481,199402.0,"(53.514265, 9.987298)",53.514265,9.987298,7468
140799.0,"(53.5696, 10.0271)",53.5696,10.0271,211923.0,"(53.575652, 10.02957)",53.575652,10.02957,7452
131652.0,"(53.5533, 10.0246)",53.5533,10.0246,131652.0,"(53.5533, 10.0246)",53.5533,10.0246,7406
193238.0,"(53.541838, 9.992856)",53.541838,9.992856,193238.0,"(53.541838, 9.992856)",53.541838,9.992856,7404
140790.0,"(53.546011, 10.024042)",53.546011,10.024042,212079.0,"(53.552123, 10.030364)",53.552123,10.030364,7380
201328.0,"(53.594, 9.973)",53.594,9.973,140795.0,"(53.588516, 9.991125)",53.588516,9.991125,7341
198086.0,"(53.581771, 9.97172)",53.581771,9.97172,198086.0,"(53.581771, 9.97172)",53.581771,9.97172,7279
224650.0,"(53.580391, 9.999404)",53.580391,9.999404,224650.0,"(53.580391, 9.999404)",53.580391,9.999404,7228
212607.0,"(53.586958, 10.042993)",53.586958,10.042993,212607.0,"(53.586958, 10.042993)",53.586958,10.042993,7217
131882.0,"(53.563755, 9.987659)",53.563755,9.987659,131882.0,"(53.563755, 9.987659)",53.563755,9.987659,7217
213855.0,"(53.599203, 9.994017)",53.599203,9.994017,213855.0,"(53.599203, 9.994017)",53.599203,9.994017,7205
198088.0,"(53.592022, 10.015021)",53.592022,10.015021,198088.0,"(53.592022, 10.015021)",53.592022,10.015021,7182
140795.0,"(53.588516, 9.991125)",53.588516,9.991125,201328.0,"(53.594, 9.973)",53.594,9.973,7159
208292.0,"(53.575308, 10.02045)",53.575308,10.02045,208292.0,"(53.575308, 10.02045)",53.575308,10.02045,7153
131884.0,"(53.556282, 9.990091)",53.556282,9.990091,131884.0,"(53.556282, 9.990091)",53.556282,9.990091,7127
138385.0,"(53.5599, 10.0149)",53.5599,10.0149,131873.0,"(53.554307, 10.007652)",53.554307,10.007652,7108
138387.0,"(53.5516, 10.0054)",53.5516,10.0054,138387.0,"(53.5516, 10.0054)",53.5516,10.0054,6972
213856.0,"(53.544302, 9.914731)",53.544302,9.914731,131543.0,"(53.5457, 9.9723)",53.5457,9.9723,6921
196417.0,"(53.54732, 9.965669)",53.54732,9.965669,196417.0,"(53.54732, 9.965669)",53.54732,9.965669,6911
131889.0,"(53.5518, 9.93387)",53.5518,9.93387,131889.0,"(53.5518, 9.93387)",53.5518,9.93387,6883
140794.0,"(53.590237, 9.98673)",53.590237,9.98673,140794.0,"(53.590237, 9.98673)",53.590237,9.98673,6873
211709.0,"(53.556897, 9.927945)",53.556897,9.927945,211709.0,"(53.556897, 9.927945)",53.556897,9.927945,6834
137994.0,"(53.5672, 10.0011)",53.5672,10.0011,138380.0,"(53.555, 9.9914)",53.555,9.9914,6795
213679.0,"(53.567991, 9.969601)",53.567991,9.969601,213679.0,"(53.567991, 9.969601)",53.567991,9.969601,6759
131888.0,"(53.558518, 9.975346)",53.558518,9.975346,198077.0,"(53.567845, 9.982728)",53.567845,9.982728,6752
131543.0,"(53.5457, 9.9723)",53.5457,9.9723,193381.0,"(53.53958, 9.99365)",53.53958,9.99365,6651
198077.0,"(53.567845, 9.982728)",53.567845,9.982728,131888.0,"(53.558518, 9.975346)",53.558518,9.975346,6597
131546.0,"(53.5462, 9.95088)",53.5462,9.95088,131546.0,"(53.5462, 9.95088)",53.5462,9.95088,6529
138382.0,"(53.5602, 9.98963)",53.5602,9.98963,138382.0,"(53.5602, 9.98963)",53.5602,9.98963,6507
218174.0,"(53.547868, 10.012361)",53.547868,10.012361,218174.0,"(53.547868, 10.012361)",53.547868,10.012361,6369
213833.0,"(53.573588, 10.049568)",53.573588,10.049568,213833.0,"(53.573588, 10.049568)",53.573588,10.049568,6352
131879.0,"(53.552244, 9.995501)",53.552244,9.995501,140800.0,"(53.5677, 10.0162)",53.5677,10.0162,6351
251476.0,"(53.494, 9.99)",53.494,9.99,226607.0,"(53.497232, 10.003843)",53.497232,10.003843,6348
138389.0,"(53.554216, 10.013306)",53.554216,10.013306,138389.0,"(53.554216, 10.013306)",53.554216,10.013306,6335
171372.0,"(53.522794, 10.01481)",53.522794,10.01481,171372.0,"(53.522794, 10.01481)",53.522794,10.01481,6334
137994.0,"(53.5672, 10.0011)",53.5672,10.0011,131883.0,"(53.5614, 9.99043)",53.5614,9.99043,6223
201329.0,"(53.541583, 9.999731)",53.541583,9.999731,201329.0,"(53.541583, 9.999731)",53.541583,9.999731,6166
140793.0,"(53.588918, 9.975715)",53.588918,9.975715,140793.0,"(53.588918, 9.975715)",53.588918,9.975715,6164
140802.0,"(53.561109, 10.037022)",53.561109,10.037022,131639.0,"(53.555693, 10.041298)",53.555693,10.041298,6122
131652.0,"(53.5533, 10.0246)",53.5533,10.0246,131639.0,"(53.555693, 10.041298)",53.555693,10.041298,6115
131643.0,"(53.5695, 9.96309)",53.5695,9.96309,131641.0,"(53.577579, 9.963063)",53.577579,9.963063,6088
208295.0,"(53.576238, 10.058237)",53.576238,10.058237,208295.0,"(53.576238, 10.058237)",53.576238,10.058237,6081
131644.0,"(53.5662, 9.9534)",53.5662,9.9534,131644.0,"(53.5662, 9.9534)",53.5662,9.9534,6064
140791.0,"(53.5572, 10.0199)",53.5572,10.0199,140791.0,"(53.5572, 10.0199)",53.5572,10.0199,6052
131648.0,"(53.562709, 9.96099)",53.562709,9.96099,201326.0,"(53.577796, 9.953073)",53.577796,9.953073,5980
243618.0,"(53.575573, 9.944487)",53.575573,9.944487,243618.0,"(53.575573, 9.944487)",53.575573,9.944487,5978
211921.0,"(53.574518, 10.036608)",53.574518,10.036608,208307.0,"(53.584582, 10.03369)",53.584582,10.03369,5969
199402.0,"(53.514265, 9.987298)",53.514265,9.987298,199402.0,"(53.514265, 9.987298)",53.514265,9.987298,5966
131648.0,"(53.562709, 9.96099)",53.562709,9.96099,131547.0,"(53.5542, 9.96246)",53.5542,9.96246,5934
212607.0,"(53.586958, 10.042993)",53.586958,10.042993,208307.0,"(53.584582, 10.03369)",53.584582,10.03369,5931
131642.0,"(53.573183, 9.962395)",53.573183,9.962395,131643.0,"(53.5695, 9.96309)",53.5695,9.96309,5899
204030.0,"(53.567126, 10.044484)",53.567126,10.044484,204030.0,"(53.567126, 10.044484)",53.567126,10.044484,5851
242730.0,"(53.460622, 9.969487)",53.460622,9.969487,242643.0,"(53.4606874, 9.9775729)",53.4606874,9.9775729,5806
208307.0,"(53.584582, 10.03369)",53.584582,10.03369,212607.0,"(53.586958, 10.042993)",53.586958,10.042993,5759
203890.0,"(53.588735, 10.03268)",53.588735,10.03268,203890.0,"(53.588735, 10.03268)",53.588735,10.03268,5751
140800.0,"(53.5677, 10.0162)",53.5677,10.0162,131879.0,"(53.552244, 9.995501)",53.552244,9.995501,5729
138378.0,"(53.5943, 9.99575)",53.5943,9.99575,140796.0,"(53.5838, 10.01)",53.5838,10.01,5729
208307.0,"(53.584582, 10.03369)",53.584582,10.03369,208307.0,"(53.584582, 10.03369)",53.584582,10.03369,5718
203890.0,"(53.588735, 10.03268)",53.588735,10.03268,138376.0,"(53.584, 10.0211)",53.584,10.0211,5695
140802.0,"(53.561109, 10.037022)",53.561109,10.037022,140802.0,"(53.561109, 10.037022)",53.561109,10.037022,5684
131547.0,"(53.5542, 9.96246)",53.5542,9.96246,131648.0,"(53.562709, 9.96099)",53.562709,9.96099,5671
193381.0,"(53.53958, 9.99365)",53.53958,9.99365,131543.0,"(53.5457, 9.9723)",53.5457,9.9723,5654
131641.0,"(53.577579, 9.963063)",53.577579,9.963063,131643.0,"(53.5695, 9.96309)",53.5695,9.96309,5625
226607.0,"(53.497232, 10.003843)",53.497232,10.003843,251476.0,"(53.494, 9.99)",53.494,9.99,5612
131648.0,"(53.562709, 9.96099)",53.562709,9.96099,213825.0,"(53.57169, 9.953138)",53.57169,9.953138,5606
131648.0,"(53.562709, 9.96099)",53.562709,9.96099,131641.0,"(53.577579, 9.963063)",53.577579,9.963063,5606
131646.0,"(53.552121, 9.936005)",53.552121,9.936005,131649.0,"(53.5512, 9.94576)",53.5512,9.94576,5552
211921.0,"(53.574518, 10.036608)",53.574518,10.036608,211923.0,"(53.575652, 10.02957)",53.575652,10.02957,5548
211921.0,"(53.574518, 10.036608)",53.574518,10.036608,213833.0,"(53.573588, 10.049568)",53.573588,10.049568,5538
140804.0,"(53.578, 9.97721)",53.578,9.97721,131641.0,"(53.577579, 9.963063)",53.577579,9.963063,5492
131649.0,"(53.5512, 9.94576)",53.5512,9.94576,131649.0,"(53.5512, 9.94576)",53.5512,9.94576,5488
131905.0,"(53.551, 9.97033)",53.551,9.97033,198077.0,"(53.567845, 9.982728)",53.567845,9.982728,5449
198077.0,"(53.567845, 9.982728)",53.567845,9.982728,131648.0,"(53.562709, 9.96099)",53.562709,9.96099,5387
131648.0,"(53.562709, 9.96099)",53.562709,9.96099,201324.0,"(53.58006, 9.946786)",53.58006,9.946786,5378
131641.0,"(53.577579, 9.963063)",53.577579,9.963063,140804.0,"(53.578, 9.97721)",53.578,9.97721,5333
211922.0,"(53.5800038, 10.033846)",53.5800038,10.033846,211922.0,"(53.5800038, 10.033846)",53.5800038,10.033846,5320
213856.0,"(53.544302, 9.914731)",53.544302,9.914731,213856.0,"(53.544302, 9.914731)",53.544302,9.914731,5318
201326.0,"(53.577796, 9.953073)",53.577796,9.953073,131648.0,"(53.562709, 9.96099)",53.562709,9.96099,5315
211923.0,"(53.575652, 10.02957)",53.575652,10.02957,211921.0,"(53.574518, 10.036608)",53.574518,10.036608,5302
213680.0,"(53.583795, 9.977916)",53.583795,9.977916,213680.0,"(53.583795, 9.977916)",53.583795,9.977916,5296
138380.0,"(53.555, 9.9914)",53.555,9.9914,137994.0,"(53.5672, 10.0011)",53.5672,10.0011,5285
140796.0,"(53.5838, 10.01)",53.5838,10.01,138378.0,"(53.5943, 9.99575)",53.5943,9.99575,5279
211923.0,"(53.575652, 10.02957)",53.575652,10.02957,211923.0,"(53.575652, 10.02957)",53.575652,10.02957,5275
213679.0,"(53.567991, 9.969601)",53.567991,9.969601,198077.0,"(53.567845, 9.982728)",53.567845,9.982728,5271
140801.0,"(53.5636, 10.0341)",53.5636,10.0341,131639.0,"(53.555693, 10.041298)",53.555693,10.041298,5233
131649.0,"(53.5512, 9.94576)",53.5512,9.94576,131902.0,"(53.549501, 9.954934)",53.549501,9.954934,5203
131646.0,"(53.552121, 9.936005)",53.552121,9.936005,131648.0,"(53.562709, 9.96099)",53.562709,9.96099,5178
213825.0,"(53.57169, 9.953138)",53.57169,9.953138,213825.0,"(53.57169, 9.953138)",53.57169,9.953138,5165
213825.0,"(53.57169, 9.953138)",53.57169,9.953138,131648.0,"(53.562709, 9.96099)",53.562709,9.96099,5159
211921.0,"(53.574518, 10.036608)",53.574518,10.036608,211922.0,"(53.5800038, 10.033846)",53.5800038,10.033846,5151
201324.0,"(53.58006, 9.946786)",53.58006,9.946786,131648.0,"(53.562709, 9.96099)",53.562709,9.96099,5140
131643.0,"(53.5695, 9.96309)",53.5695,9.96309,131642.0,"(53.573183, 9.962395)",53.573183,9.962395,5115
131648.0,"(53.562709, 9.96099)",53.562709,9.96099,198077.0,"(53.567845, 9.982728)",53.567845,9.982728,5071
131641.0,"(53.577579, 9.963063)",53.577579,9.963063,131648.0,"(53.562709, 9.96099)",53.562709,9.96099,5064
139498.0,"(53.5553, 9.94286)",53.5553,9.94286,139498.0,"(53.5553, 9.94286)",53.5553,9.94286,5061
131883.0,"(53.5614, 9.99043)",53.5614,9.99043,131881.0,"(53.566972, 9.986076)",53.566972,9.986076,5059
211921.0,"(53.574518, 10.036608)",53.574518,10.036608,211921.0,"(53.574518, 10.036608)",53.574518,10.036608,5044
140791.0,"(53.5572, 10.0199)",53.5572,10.0199,138385.0,"(53.5599, 10.0149)",53.5599,10.0149,4995
131642.0,"(53.573183, 9.962395)",53.573183,9.962395,131648.0,"(53.562709, 9.96099)",53.562709,9.96099,4944
199402.0,"(53.514265, 9.987298)",53.514265,9.987298,171372.0,"(53.522794, 10.01481)",53.522794,10.01481,4936
131648.0,"(53.562709, 9.96099)",53.562709,9.96099,131646.0,"(53.552121, 9.936005)",53.552121,9.936005,4931
198077.0,"(53.567845, 9.982728)",53.567845,9.982728,131890.0,"(53.558869, 9.963824)",53.558869,9.963824,4913
138385.0,"(53.5599, 10.0149)",53.5599,10.0149,140791.0,"(53.5572, 10.0199)",53.5572,10.0199,4901
131902.0,"(53.549501, 9.954934)",53.549501,9.954934,211706.0,"(53.563037, 9.948345)",53.563037,9.948345,4893
131890.0,"(53.558869, 9.963824)",53.558869,9.963824,198077.0,"(53.567845, 9.982728)",53.567845,9.982728,4892
242643.0,"(53.4606874, 9.9775729)",53.4606874,9.9775729,242730.0,"(53.460622, 9.969487)",53.460622,9.969487,4882
198077.0,"(53.567845, 9.982728)",53.567845,9.982728,131547.0,"(53.5542, 9.96246)",53.5542,9.96246,4853
198077.0,"(53.567845, 9.982728)",53.567845,9.982728,137995.0,"(53.572081, 9.988801)",53.572081,9.988801,4837
233536.0,"(53.582793, 9.957594)",53.582793,9.957594,140793.0,"(53.588918, 9.975715)",53.588918,9.975715,4822
138376.0,"(53.584, 10.0211)",53.584,10.0211,203890.0,"(53.588735, 10.03268)",53.588735,10.03268,4820
200502.0,"(53.578035, 10.013995)",53.578035,10.013995,131873.0,"(53.554307, 10.007652)",53.554307,10.007652,4814
131648.0,"(53.562709, 9.96099)",53.562709,9.96099,131902.0,"(53.549501, 9.954934)",53.549501,9.954934,4796
131652.0,"(53.5533, 10.0246)",53.5533,10.0246,212079.0,"(53.552123, 10.030364)",53.552123,10.030364,4785
139501.0,"(53.564227, 9.96925)",53.564227,9.96925,131648.0,"(53.562709, 9.96099)",53.562709,9.96099,4777
131883.0,"(53.5614, 9.99043)",53.5614,9.99043,198077.0,"(53.567845, 9.982728)",53.567845,9.982728,4766
138384.0,"(53.5552, 10.0082)",53.5552,10.0082,138385.0,"(53.5599, 10.0149)",53.5599,10.0149,4741
131639.0,"(53.555693, 10.041298)",53.555693,10.041298,140802.0,"(53.561109, 10.037022)",53.561109,10.037022,4731
131880.0,"(53.550722, 9.99714)",53.550722,9.99714,131880.0,"(53.550722, 9.99714)",53.550722,9.99714,4728
213277.0,"(53.550977, 9.980459)",53.550977,9.980459,213277.0,"(53.550977, 9.980459)",53.550977,9.980459,4721
140801.0,"(53.5636, 10.0341)",53.5636,10.0341,140801.0,"(53.5636, 10.0341)",53.5636,10.0341,4716
131881.0,"(53.566972, 9.986076)",53.566972,9.986076,131883.0,"(53.5614, 9.99043)",53.5614,9.99043,4694
131649.0,"(53.5512, 9.94576)",53.5512,9.94576,131547.0,"(53.5542, 9.96246)",53.5542,9.96246,4694
204031.0,"(53.564805, 10.054679)",53.564805,10.054679,204031.0,"(53.564805, 10.054679)",53.564805,10.054679,4687
211706.0,"(53.563037, 9.948345)",53.563037,9.948345,131902.0,"(53.549501, 9.954934)",53.549501,9.954934,4678
131646.0,"(53.552121, 9.936005)",53.552121,9.936005,139498.0,"(53.5553, 9.94286)",53.5553,9.94286,4672
138385.0,"(53.5599, 10.0149)",53.5599,10.0149,140799.0,"(53.5696, 10.0271)",53.5696,10.0271,4665
244093.0,"(53.557414, 9.969178)",53.557414,9.969178,244093.0,"(53.557414, 9.969178)",53.557414,9.969178,4624
131543.0,"(53.5457, 9.9723)",53.5457,9.9723,213856.0,"(53.544302, 9.914731)",53.544302,9.914731,4621
137995.0,"(53.572081, 9.988801)",53.572081,9.988801,198077.0,"(53.567845, 9.982728)",53.567845,9.982728,4619
131646.0,"(53.552121, 9.936005)",53.552121,9.936005,211709.0,"(53.556897, 9.927945)",53.556897,9.927945,4614
140795.0,"(53.588516, 9.991125)",53.588516,9.991125,140795.0,"(53.588516, 9.991125)",53.588516,9.991125,4579
131873.0,"(53.554307, 10.007652)",53.554307,10.007652,140800.0,"(53.5677, 10.0162)",53.5677,10.0162,4574
131648.0,"(53.562709, 9.96099)",53.562709,9.96099,243618.0,"(53.575573, 9.944487)",53.575573,9.944487,4565
218635.0,"(53.543731, 9.98971)",53.543731,9.98971,218635.0,"(53.543731, 9.98971)",53.543731,9.98971,4564
201324.0,"(53.58006, 9.946786)",53.58006,9.946786,140793.0,"(53.588918, 9.975715)",53.588918,9.975715,4552
140796.0,"(53.5838, 10.01)",53.5838,10.01,131873.0,"(53.554307, 10.007652)",53.554307,10.007652,4542
138384.0,"(53.5552, 10.0082)",53.5552,10.0082,138384.0,"(53.5552, 10.0082)",53.5552,10.0082,4537
131547.0,"(53.5542, 9.96246)",53.5542,9.96246,198077.0,"(53.567845, 9.982728)",53.567845,9.982728,4535
198077.0,"(53.567845, 9.982728)",53.567845,9.982728,131905.0,"(53.551, 9.97033)",53.551,9.97033,4533
131648.0,"(53.562709, 9.96099)",53.562709,9.96099,131642.0,"(53.573183, 9.962395)",53.573183,9.962395,4515
131902.0,"(53.549501, 9.954934)",53.549501,9.954934,131648.0,"(53.562709, 9.96099)",53.562709,9.96099,4483
131646.0,"(53.552121, 9.936005)",53.552121,9.936005,131902.0,"(53.549501, 9.954934)",53.549501,9.954934,4480
218173.0,"(53.534288, 10.038938)",53.534288,10.038938,218173.0,"(53.534288, 10.038938)",53.534288,10.038938,4403
131649.0,"(53.5512, 9.94576)",53.5512,9.94576,131646.0,"(53.552121, 9.936005)",53.552121,9.936005,4392
213688.0,"(53.59595, 10.01365)",53.59595,10.01365,213688.0,"(53.59595, 10.01365)",53.59595,10.01365,4392
243618.0,"(53.575573, 9.944487)",53.575573,9.944487,131648.0,"(53.562709, 9.96099)",53.562709,9.96099,4385
213833.0,"(53.573588, 10.049568)",53.573588,10.049568,211921.0,"(53.574518, 10.036608)",53.574518,10.036608,4382
131873.0,"(53.554307, 10.007652)",53.554307,10.007652,200502.0,"(53.578035, 10.013995)",53.578035,10.013995,4379
208307.0,"(53.584582, 10.03369)",53.584582,10.03369,211921.0,"(53.574518, 10.036608)",53.574518,10.036608,4355
193381.0,"(53.53958, 9.99365)",53.53958,9.99365,138387.0,"(53.5516, 10.0054)",53.5516,10.0054,4349
243616.0,"(53.5712, 9.977694)",53.5712,9.977694,243616.0,"(53.5712, 9.977694)",53.5712,9.977694,4340
140800.0,"(53.5677, 10.0162)",53.5677,10.0162,131873.0,"(53.554307, 10.007652)",53.554307,10.007652,4333
138387.0,"(53.5516, 10.0054)",53.5516,10.0054,193238.0,"(53.541838, 9.992856)",53.541838,9.992856,4321
212078.0,"(53.556699, 10.055075)",53.556699,10.055075,212078.0,"(53.556699, 10.055075)",53.556699,10.055075,4317
131646.0,"(53.552121, 9.936005)",53.552121,9.936005,213856.0,"(53.544302, 9.914731)",53.544302,9.914731,4300
140804.0,"(53.578, 9.97721)",53.578,9.97721,198077.0,"(53.567845, 9.982728)",53.567845,9.982728,4291
201324.0,"(53.58006, 9.946786)",53.58006,9.946786,131642.0,"(53.573183, 9.962395)",53.573183,9.962395,4270
224650.0,"(53.580391, 9.999404)",53.580391,9.999404,140800.0,"(53.5677, 10.0162)",53.5677,10.0162,4254
140800.0,"(53.5677, 10.0162)",53.5677,10.0162,224650.0,"(53.580391, 9.999404)",53.580391,9.999404,4250
214170.0,"(53.544279, 9.980896)",53.544279,9.980896,131543.0,"(53.5457, 9.9723)",53.5457,9.9723,4243
